date,quiniela,period,position,result
2014-11-13,san-luis,primera,Letras,- - - 
2014-11-14,san-luis,primera,1,5944
2014-11-14,san-luis,primera,2,6114
2014-11-14,san-luis,primera,3,4216
2014-11-14,san-luis,primera,4,9431
2014-11-14,san-luis,primera,5,9908
2014-11-14,san-luis,primera,6,6015
2014-11-14,san-luis,primera,7,6760
2014-11-14,san-luis,primera,8,8854
2014-11-14,san-luis,primera,9,5654
2014-11-14,san-luis,primera,10,3615
2014-11-14,san-luis,primera,11,9009
2014-11-14,san-luis,primera,12,8855
2014-11-14,san-luis,primera,13,8914
2014-11-14,san-luis,primera,14,5822
2014-11-14,san-luis,primera,15,4588
2014-11-14,san-luis,primera,16,7764
2014-11-14,san-luis,primera,17,1342
2014-11-14,san-luis,primera,18,7715
2014-11-14,san-luis,primera,19,1741
2014-11-14,san-luis,primera,20,4107
2014-11-14,san-luis,primera,Letras,- - - 
2014-11-15,san-luis,primera,1,6454
2014-11-15,san-luis,primera,2,6549
2014-11-15,san-luis,primera,3,8423
2014-11-15,san-luis,primera,4,6132
2014-11-15,san-luis,primera,5,9481
2014-11-15,san-luis,primera,6,1839
2014-11-15,san-luis,primera,7,1927
2014-11-15,san-luis,primera,8,4336
2014-11-15,san-luis,primera,9,3832
2014-11-15,san-luis,primera,10,9618
2014-11-15,san-luis,primera,11,7267
2014-11-15,san-luis,primera,12,5994
2014-11-15,san-luis,primera,13,6435
2014-11-15,san-luis,primera,14,7371
2014-11-15,san-luis,primera,15,2126
2014-11-15,san-luis,primera,16,3242
2014-11-15,san-luis,primera,17,9093
2014-11-15,san-luis,primera,18,9818
2014-11-15,san-luis,primera,19,2287
2014-11-15,san-luis,primera,20,8726
2014-11-15,san-luis,primera,Letras,- - - 
2014-11-17,san-luis,primera,1,5905
2014-11-17,san-luis,primera,2,1189
2014-11-17,san-luis,primera,3,8919
2014-11-17,san-luis,primera,4,2237
2014-11-17,san-luis,primera,5,6258
2014-11-17,san-luis,primera,6,0992
2014-11-17,san-luis,primera,7,9237
2014-11-17,san-luis,primera,8,5772
2014-11-17,san-luis,primera,9,1681
2014-11-17,san-luis,primera,10,9816
2014-11-17,san-luis,primera,11,8322
2014-11-17,san-luis,primera,12,6142
2014-11-17,san-luis,primera,13,1376
2014-11-17,san-luis,primera,14,2201
2014-11-17,san-luis,primera,15,4557
2014-11-17,san-luis,primera,16,1242
2014-11-17,san-luis,primera,17,0088
2014-11-17,san-luis,primera,18,4273
2014-11-17,san-luis,primera,19,0908
2014-11-17,san-luis,primera,20,8034
2014-11-17,san-luis,primera,Letras,- - - 
2014-11-18,san-luis,primera,1,8607
2014-11-18,san-luis,primera,2,5531
2014-11-18,san-luis,primera,3,8037
2014-11-18,san-luis,primera,4,5067
2014-11-18,san-luis,primera,5,3571
2014-11-18,san-luis,primera,6,5370
2014-11-18,san-luis,primera,7,7364
2014-11-18,san-luis,primera,8,5637
2014-11-18,san-luis,primera,9,5859
2014-11-18,san-luis,primera,10,9993
2014-11-18,san-luis,primera,11,7174
2014-11-18,san-luis,primera,12,6106
2014-11-18,san-luis,primera,13,5589
2014-11-18,san-luis,primera,14,3544
2014-11-18,san-luis,primera,15,9157
2014-11-18,san-luis,primera,16,3901
2014-11-18,san-luis,primera,17,0451
2014-11-18,san-luis,primera,18,2662
2014-11-18,san-luis,primera,19,6106
2014-11-18,san-luis,primera,20,0141
2014-11-18,san-luis,primera,Letras,- - - 
2014-11-19,san-luis,primera,1,4004
2014-11-19,san-luis,primera,2,5311
2014-11-19,san-luis,primera,3,4056
2014-11-19,san-luis,primera,4,8277
2014-11-19,san-luis,primera,5,1347
2014-11-19,san-luis,primera,6,2722
2014-11-19,san-luis,primera,7,5433
2014-11-19,san-luis,primera,8,0778
2014-11-19,san-luis,primera,9,9988
2014-11-19,san-luis,primera,10,7521
2014-11-19,san-luis,primera,11,6558
2014-11-19,san-luis,primera,12,8188
2014-11-19,san-luis,primera,13,7312
2014-11-19,san-luis,primera,14,3111
2014-11-19,san-luis,primera,15,1087
2014-11-19,san-luis,primera,16,7474
2014-11-19,san-luis,primera,17,8478
2014-11-19,san-luis,primera,18,7684
2014-11-19,san-luis,primera,19,2154
2014-11-19,san-luis,primera,20,3689
2014-11-19,san-luis,primera,Letras,- - - 
2014-11-20,san-luis,primera,1,5325
2014-11-20,san-luis,primera,2,0064
2014-11-20,san-luis,primera,3,1111
2014-11-20,san-luis,primera,4,5228
2014-11-20,san-luis,primera,5,1189
2014-11-20,san-luis,primera,6,1246
2014-11-20,san-luis,primera,7,7558
2014-11-20,san-luis,primera,8,7816
2014-11-20,san-luis,primera,9,4319
2014-11-20,san-luis,primera,10,9763
2014-11-20,san-luis,primera,11,7044
2014-11-20,san-luis,primera,12,9210
2014-11-20,san-luis,primera,13,3183
2014-11-20,san-luis,primera,14,3920
2014-11-20,san-luis,primera,15,9702
2014-11-20,san-luis,primera,16,7441
2014-11-20,san-luis,primera,17,9607
2014-11-20,san-luis,primera,18,0198
2014-11-20,san-luis,primera,19,6226
2014-11-20,san-luis,primera,20,5484
2014-11-20,san-luis,primera,Letras,- - - 
2014-11-21,san-luis,primera,1,0196
2014-11-21,san-luis,primera,2,5786
2014-11-21,san-luis,primera,3,1930
2014-11-21,san-luis,primera,4,0796
