date,quiniela,period,position,result
2018-06-01,mendoza,primera,13,6869
2018-06-01,mendoza,primera,14,7860
2018-06-01,mendoza,primera,15,5486
2018-06-01,mendoza,primera,16,8831
2018-06-01,mendoza,primera,17,9634
2018-06-01,mendoza,primera,18,1327
2018-06-01,mendoza,primera,19,4576
2018-06-01,mendoza,primera,20,7685
2018-06-01,mendoza,primera,Letras,- - - 
2018-06-04,mendoza,primera,1,0519
2018-06-04,mendoza,primera,2,4612
2018-06-04,mendoza,primera,3,0050
2018-06-04,mendoza,primera,4,1577
2018-06-04,mendoza,primera,5,3851
2018-06-04,mendoza,primera,6,2036
2018-06-04,mendoza,primera,7,4776
2018-06-04,mendoza,primera,8,8386
2018-06-04,mendoza,primera,9,3237
2018-06-04,mendoza,primera,10,9130
2018-06-04,mendoza,primera,11,3248
2018-06-04,mendoza,primera,12,2273
2018-06-04,mendoza,primera,13,3823
2018-06-04,mendoza,primera,14,8545
2018-06-04,mendoza,primera,15,3128
2018-06-04,mendoza,primera,16,5757
2018-06-04,mendoza,primera,17,4045
2018-06-04,mendoza,primera,18,7155
2018-06-04,mendoza,primera,19,8763
2018-06-04,mendoza,primera,20,6159
2018-06-04,mendoza,primera,Letras,- - - 
2018-06-05,mendoza,primera,1,9692
2018-06-05,mendoza,primera,2,9394
2018-06-05,mendoza,primera,3,7019
2018-06-05,mendoza,primera,4,7892
2018-06-05,mendoza,primera,5,4581
2018-06-05,mendoza,primera,6,7746
2018-06-05,mendoza,primera,7,5791
2018-06-05,mendoza,primera,8,8454
2018-06-05,mendoza,primera,9,8680
2018-06-05,mendoza,primera,10,6086
2018-06-05,mendoza,primera,11,9285
2018-06-05,mendoza,primera,12,0730
2018-06-05,mendoza,primera,13,9698
2018-06-05,mendoza,primera,14,8001
2018-06-05,mendoza,primera,15,1156
2018-06-05,mendoza,primera,16,6680
2018-06-05,mendoza,primera,17,5709
2018-06-05,mendoza,primera,18,6376
2018-06-05,mendoza,primera,19,9267
2018-06-05,mendoza,primera,20,6047
2018-06-05,mendoza,primera,Letras,- - - 
2018-06-06,mendoza,primera,1,7013
2018-06-06,mendoza,primera,2,7218
2018-06-06,mendoza,primera,3,7699
2018-06-06,mendoza,primera,4,0854
2018-06-06,mendoza,primera,5,3335
2018-06-06,mendoza,primera,6,1236
2018-06-06,mendoza,primera,7,5336
2018-06-06,mendoza,primera,8,8665
2018-06-06,mendoza,primera,9,5589
2018-06-06,mendoza,primera,10,3539
2018-06-06,mendoza,primera,11,7589
2018-06-06,mendoza,primera,12,4462
2018-06-06,mendoza,primera,13,1277
2018-06-06,mendoza,primera,14,8598
2018-06-06,mendoza,primera,15,3780
2018-06-06,mendoza,primera,16,2135
2018-06-06,mendoza,primera,17,3960
2018-06-06,mendoza,primera,18,9982
2018-06-06,mendoza,primera,19,9527
2018-06-06,mendoza,primera,20,8616
2018-06-06,mendoza,primera,Letras,- - - 
2018-06-07,mendoza,primera,1,9644
2018-06-07,mendoza,primera,2,8015
2018-06-07,mendoza,primera,3,5020
2018-06-07,mendoza,primera,4,8426
2018-06-07,mendoza,primera,5,3635
2018-06-07,mendoza,primera,6,0558
2018-06-07,mendoza,primera,7,5827
2018-06-07,mendoza,primera,8,4351
2018-06-07,mendoza,primera,9,5508
2018-06-07,mendoza,primera,10,3694
2018-06-07,mendoza,primera,11,1963
