date,quiniela,period,position,result
2014-11-10,misiones,primera,20,8487
2014-11-10,misiones,primera,Letras,- - - 
2014-11-11,misiones,primera,1,8272
2014-11-11,misiones,primera,2,7087
2014-11-11,misiones,primera,3,0025
2014-11-11,misiones,primera,4,0618
2014-11-11,misiones,primera,5,7199
2014-11-11,misiones,primera,6,1976
2014-11-11,misiones,primera,7,8182
2014-11-11,misiones,primera,8,4938
2014-11-11,misiones,primera,9,2416
2014-11-11,misiones,primera,10,5911
2014-11-11,misiones,primera,11,5823
2014-11-11,misiones,primera,12,0797
2014-11-11,misiones,primera,13,2077
2014-11-11,misiones,primera,14,6512
2014-11-11,misiones,primera,15,5541
2014-11-11,misiones,primera,16,0069
2014-11-11,misiones,primera,17,9483
2014-11-11,misiones,primera,18,4591
2014-11-11,misiones,primera,19,6724
2014-11-11,misiones,primera,20,0352
2014-11-11,misiones,primera,Letras,- - - 
2014-11-12,misiones,primera,1,8392
2014-11-12,misiones,primera,2,4746
2014-11-12,misiones,primera,3,7322
2014-11-12,misiones,primera,4,1815
2014-11-12,misiones,primera,5,4470
2014-11-12,misiones,primera,6,6185
2014-11-12,misiones,primera,7,5514
2014-11-12,misiones,primera,8,4360
2014-11-12,misiones,primera,9,8875
2014-11-12,misiones,primera,10,6316
2014-11-12,misiones,primera,11,9130
2014-11-12,misiones,primera,12,0921
2014-11-12,misiones,primera,13,4716
2014-11-12,misiones,primera,14,1070
2014-11-12,misiones,primera,15,9337
2014-11-12,misiones,primera,16,7449
2014-11-12,misiones,primera,17,5327
2014-11-12,misiones,primera,18,7031
2014-11-12,misiones,primera,19,9467
2014-11-12,misiones,primera,20,5005
2014-11-12,misiones,primera,Letras,- - - 
2014-11-13,misiones,primera,1,7927
2014-11-13,misiones,primera,2,0573
2014-11-13,misiones,primera,3,9906
2014-11-13,misiones,primera,4,9022
2014-11-13,misiones,primera,5,4786
2014-11-13,misiones,primera,6,9207
2014-11-13,misiones,primera,7,6731
2014-11-13,misiones,primera,8,8859
2014-11-13,misiones,primera,9,6888
2014-11-13,misiones,primera,10,1426
2014-11-13,misiones,primera,11,9172
