date,quiniela,period,position,result
2014-11-08,corrientes,primera,13,1717
2014-11-08,corrientes,primera,14,3057
2014-11-08,corrientes,primera,15,2958
2014-11-08,corrientes,primera,16,8558
2014-11-08,corrientes,primera,17,9617
2014-11-08,corrientes,primera,18,5969
2014-11-08,corrientes,primera,19,5394
2014-11-08,corrientes,primera,20,6269
2014-11-08,corrientes,primera,Letras,- - - 
2014-11-10,corrientes,primera,1,4561
2014-11-10,corrientes,primera,2,1055
2014-11-10,corrientes,primera,3,9824
2014-11-10,corrientes,primera,4,5619
2014-11-10,corrientes,primera,5,8138
2014-11-10,corrientes,primera,6,5218
2014-11-10,corrientes,primera,7,3681
2014-11-10,corrientes,primera,8,8527
2014-11-10,corrientes,primera,9,5876
2014-11-10,corrientes,primera,10,4911
2014-11-10,corrientes,primera,11,7939
2014-11-10,corrientes,primera,12,6382
2014-11-10,corrientes,primera,13,5717
2014-11-10,corrientes,primera,14,6380
2014-11-10,corrientes,primera,15,2231
2014-11-10,corrientes,primera,16,0891
2014-11-10,corrientes,primera,17,1893
2014-11-10,corrientes,primera,18,0756
2014-11-10,corrientes,primera,19,8055
2014-11-10,corrientes,primera,20,0139
2014-11-10,corrientes,primera,Letras,- - - 
2014-11-11,corrientes,primera,1,9881
2014-11-11,corrientes,primera,2,4328
2014-11-11,corrientes,primera,3,0600
2014-11-11,corrientes,primera,4,6781
2014-11-11,corrientes,primera,5,0245
2014-11-11,corrientes,primera,6,2647
2014-11-11,corrientes,primera,7,2588
2014-11-11,corrientes,primera,8,6974
2014-11-11,corrientes,primera,9,4572
2014-11-11,corrientes,primera,10,7488
2014-11-11,corrientes,primera,11,0523
2014-11-11,corrientes,primera,12,3147
2014-11-11,corrientes,primera,13,3090
2014-11-11,corrientes,primera,14,6212
2014-11-11,corrientes,primera,15,2489
2014-11-11,corrientes,primera,16,2662
2014-11-11,corrientes,primera,17,7045
2014-11-11,corrientes,primera,18,0762
2014-11-11,corrientes,primera,19,6764
2014-11-11,corrientes,primera,20,8128
2014-11-11,corrientes,primera,Letras,- - - 
2014-11-12,corrientes,primera,1,1422
2014-11-12,corrientes,primera,2,0478
2014-11-12,corrientes,primera,3,5067
2014-11-12,corrientes,primera,4,4045
2014-11-12,corrientes,primera,5,7679
2014-11-12,corrientes,primera,6,7203
2014-11-12,corrientes,primera,7,2600
2014-11-12,corrientes,primera,8,6805
2014-11-12,corrientes,primera,9,5499
2014-11-12,corrientes,primera,10,3346
2014-11-12,corrientes,primera,11,4008
2014-11-12,corrientes,primera,12,1690
2014-11-12,corrientes,primera,13,0174
2014-11-12,corrientes,primera,14,7206
2014-11-12,corrientes,primera,15,9775
2014-11-12,corrientes,primera,16,2732
2014-11-12,corrientes,primera,17,8503
2014-11-12,corrientes,primera,18,2524
2014-11-12,corrientes,primera,19,1532
2014-11-12,corrientes,primera,20,8385
2014-11-12,corrientes,primera,Letras,- - - 
2014-11-13,corrientes,primera,1,7412
2014-11-13,corrientes,primera,2,6697
2014-11-13,corrientes,primera,3,8274
2014-11-13,corrientes,primera,4,4532
2014-11-13,corrientes,primera,5,8675
2014-11-13,corrientes,primera,6,9253
2014-11-13,corrientes,primera,7,7027
2014-11-13,corrientes,primera,8,2875
2014-11-13,corrientes,primera,9,6811
2014-11-13,corrientes,primera,10,2140
2014-11-13,corrientes,primera,11,1262
2014-11-13,corrientes,primera,12,7463
2014-11-13,corrientes,primera,13,1307
2014-11-13,corrientes,primera,14,6887
2014-11-13,corrientes,primera,15,4856
2014-11-13,corrientes,primera,16,2003
2014-11-13,corrientes,primera,17,0157
2014-11-13,corrientes,primera,18,5209
2014-11-13,corrientes,primera,19,8086
2014-11-13,corrientes,primera,20,9802
2014-11-13,corrientes,primera,Letras,- - - 
2014-11-14,corrientes,primera,1,9623
2014-11-14,corrientes,primera,2,1924
2014-11-14,corrientes,primera,3,9134
2014-11-14,corrientes,primera,4,5684
2014-11-14,corrientes,primera,5,0851
2014-11-14,corrientes,primera,6,3743
2014-11-14,corrientes,primera,7,4953
2014-11-14,corrientes,primera,8,2589
2014-11-14,corrientes,primera,9,0814
2014-11-14,corrientes,primera,10,5513
2014-11-14,corrientes,primera,11,4604
2014-11-14,corrientes,primera,12,5978
2014-11-14,corrientes,primera,13,4071
2014-11-14,corrientes,primera,14,0348
2014-11-14,corrientes,primera,15,8344
2014-11-14,corrientes,primera,16,6746
2014-11-14,corrientes,primera,17,9312
2014-11-14,corrientes,primera,18,0647
2014-11-14,corrientes,primera,19,8979
2014-11-14,corrientes,primera,20,6624
2014-11-14,corrientes,primera,Letras,- - - 
2014-11-15,corrientes,primera,1,6442
2014-11-15,corrientes,primera,2,2235
2014-11-15,corrientes,primera,3,7343
2014-11-15,corrientes,primera,4,9278
2014-11-15,corrientes,primera,5,5099
2014-11-15,corrientes,primera,6,5780
2014-11-15,corrientes,primera,7,9346
2014-11-15,corrientes,primera,8,0367
2014-11-15,corrientes,primera,9,6542
2014-11-15,corrientes,primera,10,7419
2014-11-15,corrientes,primera,11,8018
2014-11-15,corrientes,primera,12,4278
2014-11-15,corrientes,primera,13,6128
2014-11-15,corrientes,primera,14,9928
2014-11-15,corrientes,primera,15,4722
2014-11-15,corrientes,primera,16,3463
2014-11-15,corrientes,primera,17,8284
2014-11-15,corrientes,primera,18,7625
2014-11-15,corrientes,primera,19,2430
2014-11-15,corrientes,primera,20,5832
2014-11-15,corrientes,primera,Letras,- - - 
2014-11-17,corrientes,primera,1,4057
2014-11-17,corrientes,primera,2,7455
2014-11-17,corrientes,primera,3,3498
2014-11-17,corrientes,primera,4,7873
2014-11-17,corrientes,primera,5,3954
2014-11-17,corrientes,primera,6,7099
2014-11-17,corrientes,primera,7,5125
2014-11-17,corrientes,primera,8,8153
2014-11-17,corrientes,primera,9,0097
2014-11-17,corrientes,primera,10,1440
2014-11-17,corrientes,primera,11,0746
2014-11-17,corrientes,primera,12,0918
2014-11-17,corrientes,primera,13,4600
2014-11-17,corrientes,primera,14,7126
2014-11-17,corrientes,primera,15,5099
2014-11-17,corrientes,primera,16,4694
2014-11-17,corrientes,primera,17,7953
2014-11-17,corrientes,primera,18,8982
2014-11-17,corrientes,primera,19,0847
2014-11-17,corrientes,primera,20,3700
2014-11-17,corrientes,primera,Letras,- - - 
2014-11-18,corrientes,primera,1,6617
2014-11-18,corrientes,primera,2,2080
2014-11-18,corrientes,primera,3,3129
2014-11-18,corrientes,primera,4,4013
2014-11-18,corrientes,primera,5,1704
2014-11-18,corrientes,primera,6,3212
2014-11-18,corrientes,primera,7,2814
2014-11-18,corrientes,primera,8,5438
2014-11-18,corrientes,primera,9,0376
2014-11-18,corrientes,primera,10,4693
2014-11-18,corrientes,primera,11,3883
2014-11-18,corrientes,primera,12,3455
2014-11-18,corrientes,primera,13,3251
2014-11-18,corrientes,primera,14,2445
2014-11-18,corrientes,primera,15,6325
2014-11-18,corrientes,primera,16,7513
2014-11-18,corrientes,primera,17,2658
2014-11-18,corrientes,primera,18,1788
2014-11-18,corrientes,primera,19,0516
2014-11-18,corrientes,primera,20,5935
2014-11-18,corrientes,primera,Letras,- - - 
2014-11-19,corrientes,primera,1,8096
2014-11-19,corrientes,primera,2,0834
2014-11-19,corrientes,primera,3,1239
2014-11-19,corrientes,primera,4,7164
2014-11-19,corrientes,primera,5,9393
2014-11-19,corrientes,primera,6,8148
2014-11-19,corrientes,primera,7,3184
2014-11-19,corrientes,primera,8,5052
2014-11-19,corrientes,primera,9,5307
2014-11-19,corrientes,primera,10,9836
2014-11-19,corrientes,primera,11,5376
2014-11-19,corrientes,primera,12,0432
2014-11-19,corrientes,primera,13,7882
2014-11-19,corrientes,primera,14,4304
2014-11-19,corrientes,primera,15,7651
2014-11-19,corrientes,primera,16,6281
2014-11-19,corrientes,primera,17,2117
2014-11-19,corrientes,primera,18,4530
2014-11-19,corrientes,primera,19,4424
2014-11-19,corrientes,primera,20,1479
2014-11-19,corrientes,primera,Letras,- - - 
2014-11-20,corrientes,primera,1,6542
2014-11-20,corrientes,primera,2,0518
2014-11-20,corrientes,primera,3,2270
2014-11-20,corrientes,primera,4,5201
2014-11-20,corrientes,primera,5,5930
2014-11-20,corrientes,primera,6,7759
2014-11-20,corrientes,primera,7,1295
2014-11-20,corrientes,primera,8,0516
2014-11-20,corrientes,primera,9,8465
2014-11-20,corrientes,primera,10,0591
2014-11-20,corrientes,primera,11,9070
2014-11-20,corrientes,primera,12,8719
2014-11-20,corrientes,primera,13,9394
2014-11-20,corrientes,primera,14,4262
2014-11-20,corrientes,primera,15,8588
2014-11-20,corrientes,primera,16,8572
2014-11-20,corrientes,primera,17,1311
2014-11-20,corrientes,primera,18,5604
2014-11-20,corrientes,primera,19,4631
2014-11-20,corrientes,primera,20,5201
2014-11-20,corrientes,primera,Letras,- - - 
2014-11-21,corrientes,primera,1,8809
