date,quiniela,period,position,result
2014-11-10,misiones,nocturna,4,3513
2014-11-10,misiones,nocturna,5,4150
2014-11-10,misiones,nocturna,6,5498
2014-11-10,misiones,nocturna,7,8964
2014-11-10,misiones,nocturna,8,6348
2014-11-10,misiones,nocturna,9,1467
2014-11-10,misiones,nocturna,10,6168
2014-11-10,misiones,nocturna,11,6653
2014-11-10,misiones,nocturna,12,9763
2014-11-10,misiones,nocturna,13,5715
2014-11-10,misiones,nocturna,14,0402
2014-11-10,misiones,nocturna,15,8619
2014-11-10,misiones,nocturna,16,7220
2014-11-10,misiones,nocturna,17,2905
2014-11-10,misiones,nocturna,18,7152
2014-11-10,misiones,nocturna,19,4677
2014-11-10,misiones,nocturna,20,1633
2014-11-10,misiones,nocturna,Letras,- - -
2014-11-11,misiones,nocturna, 1,1275
2014-11-11,misiones,nocturna,2,6192
2014-11-11,misiones,nocturna,3,6051
2014-11-11,misiones,nocturna,4,4272
2014-11-11,misiones,nocturna,5,2414
2014-11-11,misiones,nocturna,6,5113
2014-11-11,misiones,nocturna,7,0594
2014-11-11,misiones,nocturna,8,4968
2014-11-11,misiones,nocturna,9,0190
2014-11-11,misiones,nocturna,10,3426
2014-11-11,misiones,nocturna,11,7193
2014-11-11,misiones,nocturna,12,9973
2014-11-11,misiones,nocturna,13,1777
2014-11-11,misiones,nocturna,14,1952
2014-11-11,misiones,nocturna,15,0259
2014-11-11,misiones,nocturna,16,1400
2014-11-11,misiones,nocturna,17,0980
2014-11-11,misiones,nocturna,18,4460
2014-11-11,misiones,nocturna,19,2810
2014-11-11,misiones,nocturna,20,8208
2014-11-11,misiones,nocturna,Letras,- - -
2014-11-12,misiones,nocturna, 1,5494
2014-11-12,misiones,nocturna,2,8241
2014-11-12,misiones,nocturna,3,7887
2014-11-12,misiones,nocturna,4,4816
2014-11-12,misiones,nocturna,5,2714
2014-11-12,misiones,nocturna,6,9974
2014-11-12,misiones,nocturna,7,7093
2014-11-12,misiones,nocturna,8,8040
2014-11-12,misiones,nocturna,9,9981
2014-11-12,misiones,nocturna,10,5914
2014-11-12,misiones,nocturna,11,3936
2014-11-12,misiones,nocturna,12,2344
2014-11-12,misiones,nocturna,13,1343
2014-11-12,misiones,nocturna,14,4222
2014-11-12,misiones,nocturna,15,5779
2014-11-12,misiones,nocturna,16,1343
2014-11-12,misiones,nocturna,17,3826
2014-11-12,misiones,nocturna,18,6021
2014-11-12,misiones,nocturna,19,9196
2014-11-12,misiones,nocturna,20,8713
2014-11-12,misiones,nocturna,Letras,- - -
2014-11-13,misiones,nocturna, 1,0592
2014-11-13,misiones,nocturna,2,4868
2014-11-13,misiones,nocturna,3,4989
2014-11-13,misiones,nocturna,4,7200
2014-11-13,misiones,nocturna,5,9636
2014-11-13,misiones,nocturna,6,3581
2014-11-13,misiones,nocturna,7,2465
2014-11-13,misiones,nocturna,8,8567
2014-11-13,misiones,nocturna,9,0536
2014-11-13,misiones,nocturna,10,9686
2014-11-13,misiones,nocturna,11,6964
2014-11-13,misiones,nocturna,12,0667
2014-11-13,misiones,nocturna,13,9258
2014-11-13,misiones,nocturna,14,0844
2014-11-13,misiones,nocturna,15,9001
2014-11-13,misiones,nocturna,16,1160
2014-11-13,misiones,nocturna,17,4334
2014-11-13,misiones,nocturna,18,1145
2014-11-13,misiones,nocturna,19,6119
2014-11-13,misiones,nocturna,20,5618
2014-11-13,misiones,nocturna,Letras,- - -
2014-11-14,misiones,nocturna, 1,3469
2014-11-14,misiones,nocturna,2,6912
2014-11-14,misiones,nocturna,3,8623
2014-11-14,misiones,nocturna,4,5262
2014-11-14,misiones,nocturna,5,5611
2014-11-14,misiones,nocturna,6,4624
2014-11-14,misiones,nocturna,7,9413
2014-11-14,misiones,nocturna,8,7826
2014-11-14,misiones,nocturna,9,8629
2014-11-14,misiones,nocturna,10,9603
2014-11-14,misiones,nocturna,11,9587
2014-11-14,misiones,nocturna,12,6249
2014-11-14,misiones,nocturna,13,4887
2014-11-14,misiones,nocturna,14,8951
2014-11-14,misiones,nocturna,15,7727
2014-11-14,misiones,nocturna,16,8927
2014-11-14,misiones,nocturna,17,9224
2014-11-14,misiones,nocturna,18,5963
2014-11-14,misiones,nocturna,19,3577
2014-11-14,misiones,nocturna,20,5192
2014-11-14,misiones,nocturna,Letras,- - -
2014-11-15,misiones,nocturna, 1,3672
2014-11-15,misiones,nocturna,2,3318
2014-11-15,misiones,nocturna,3,9548
2014-11-15,misiones,nocturna,4,3800
2014-11-15,misiones,nocturna,5,1239
2014-11-15,misiones,nocturna,6,1364
2014-11-15,misiones,nocturna,7,4068
2014-11-15,misiones,nocturna,8,0386
2014-11-15,misiones,nocturna,9,5341
2014-11-15,misiones,nocturna,10,6012
2014-11-15,misiones,nocturna,11,6107
2014-11-15,misiones,nocturna,12,6856
2014-11-15,misiones,nocturna,13,7888
2014-11-15,misiones,nocturna,14,8325
2014-11-15,misiones,nocturna,15,5768
2014-11-15,misiones,nocturna,16,8812
2014-11-15,misiones,nocturna,17,1046
